referrer,views_total,views_unique
github.com,49,7
Google,11,6
ntp.msn.com,8,2
classroom.google.com,6,2
dl.acm.org,2,1
fm-tools.sosy-lab.org,1,1
com.linkedin.android,1,1
Bing,1,1
