referrer,views_total,views_unique
github.com,622,21
Google,185,76
ntp.msn.com,61,1
ssvlab.github.io,43,13
rustfoundation.org,19,13
linkedin.com,17,5
slashdot.org,12,7
Bing,11,4
cn.bing.com,10,3
DuckDuckGo,9,7
