referrer,views_total,views_unique
github.com,715,34
Google,166,76
findaphd.com,31,22
esbmc.github.io,31,12
ssvlab.github.io,15,6
Bing,13,7
sosy-lab.org,8,2
claude.ai,7,1
famaf.aulavirtual.unc.edu.ar,5,3
DuckDuckGo,4,3
