referrer,views_total,views_unique
github.com,476,16
Google,131,46
ntp.msn.com,21,1
Bing,8,5
search.brave.com,5,4
cslab-cms.nju.edu.cn,4,4
rustfoundation.org,3,3
DuckDuckGo,2,2
app.codacy.com,2,1
abhinavke.dev,1,1
