referrer,views_total,views_unique
github.com,654,31
Google,216,78
ssvlab.github.io,44,7
esbmc.github.io,27,11
findaphd.com,24,13
Bing,22,10
chatgpt.com,11,2
sosy-lab.org,8,3
rustfoundation.org,5,1
linkedin.com,4,3
