referrer,views_total,views_unique
github.com,385,19
Google,226,65
ntp.msn.com,42,1
ssvlab.github.io,31,14
statics.teams.cdn.office.net,24,15
linkedin.com,15,11
chatgpt.com,10,3
Bing,9,7
mail.google.com,3,2
medium.com,3,2
