referrer,views_total,views_unique
github.com,641,18
Google,186,58
ntp.msn.com,80,1
DuckDuckGo,36,5
ssvlab.github.io,16,7
linkedin.com,14,7
Bing,13,10
app.codacy.com,5,1
statics.teams.cdn.office.net,3,3
pure.manchester.ac.uk,3,2
