referrer,views_total,views_unique
github.com,417,35
Google,138,64
linkedin.com,16,10
Bing,15,7
findaphd.com,14,7
com.linkedin.android,13,6
search.brave.com,8,3
DuckDuckGo,3,3
ssvlab.github.io,3,2
p.ocmatos.com,3,1
