referrer,views_total,views_unique
Google,250,70
github.com,194,23
ntp.msn.com,65,2
ssvlab.github.io,64,17
Bing,19,8
search.brave.com,15,4
cn.bing.com,7,3
yandex.ru,5,3
chatgpt.com,2,2
medium.com,2,2
