referrer,views_total,views_unique
github.com,720,19
Google,178,48
ssvlab.github.io,79,10
Bing,26,8
ntp.msn.com,20,1
linkedin.com,8,5
mail.google.com,8,1
chatgpt.com,7,4
DuckDuckGo,6,2
docs.github.com,5,2
