referrer,views_total,views_unique
github.com,273,24
Google,137,54
Bing,48,12
ssvlab.github.io,41,23
statics.teams.cdn.office.net,35,4
cn.bing.com,33,3
search.brave.com,22,2
chatgpt.com,13,1
DuckDuckGo,12,6
linkedin.com,5,4
