referrer,views_total,views_unique
Google,507,86
github.com,283,17
ntp.msn.com,31,2
ssvlab.github.io,28,16
chatgpt.com,21,6
Bing,17,9
linkedin.com,16,9
search.brave.com,11,1
DuckDuckGo,8,6
statics.teams.cdn.office.net,7,2
