referrer,views_total,views_unique
github.com,412,19
Google,168,51
ntp.msn.com,66,2
ssvlab.github.io,42,17
statics.teams.cdn.office.net,42,17
linkedin.com,14,10
Bing,10,8
chatgpt.com,10,3
com.linkedin.android,3,3
medium.com,3,2
