referrer,views_total,views_unique
github.com,678,19
Google,158,49
ssvlab.github.io,85,9
ntp.msn.com,29,1
Bing,26,7
DuckDuckGo,13,2
mail.google.com,10,1
chatgpt.com,7,4
linkedin.com,4,2
perplexity.ai,4,1
