referrer,views_total,views_unique
Google,239,69
github.com,157,22
ntp.msn.com,54,1
ssvlab.github.io,48,15
Bing,19,6
search.brave.com,15,4
learn-eu-central-1-prod-fleet01-xythos.content.blackboardcdn.com,15,2
linkedin.com,9,7
Baidu,9,2
DuckDuckGo,7,5
