referrer,views_total,views_unique
Google,283,74
github.com,184,22
ntp.msn.com,66,2
ssvlab.github.io,63,16
Bing,16,8
search.brave.com,15,4
DuckDuckGo,6,4
Baidu,6,1
yandex.ru,5,3
cn.bing.com,4,2
