referrer,views_total,views_unique
github.com,602,18
Google,170,62
ntp.msn.com,79,1
DuckDuckGo,37,8
ssvlab.github.io,21,7
linkedin.com,11,5
Bing,10,9
statics.teams.cdn.office.net,6,5
app.codacy.com,5,1
research.manchester.ac.uk,4,1
