referrer,views_total,views_unique
github.com,333,27
Google,245,67
ntp.msn.com,52,2
ssvlab.github.io,37,16
Bing,19,5
learn-eu-central-1-prod-fleet01-xythos.content.blackboardcdn.com,15,2
DuckDuckGo,12,7
Baidu,12,3
linkedin.com,9,7
search.brave.com,9,3
