referrer,views_total,views_unique
github.com,176,15
Google,161,55
Bing,37,11
ssvlab.github.io,36,14
DuckDuckGo,7,2
linkedin.com,6,6
paperswithcode.com,4,3
search.brave.com,4,2
mail.google.com,4,1
medium.com,3,3
