referrer,views_total,views_unique
Google,550,92
github.com,211,22
Baidu,44,1
ssvlab.github.io,41,19
linkedin.com,36,21
ntp.msn.com,29,2
Bing,20,10
search.brave.com,11,1
DuckDuckGo,10,8
chatgpt.com,7,6
