referrer,views_total,views_unique
github.com,401,67
Google,186,80
Bing,35,11
DuckDuckGo,15,6
github-com.btglss.net,6,6
chatgpt.com,6,2
esbmc.github.io,4,3
teams.public.onecdn.static.microsoft,3,3
search.brave.com,2,2
cyber-reasoning.co.uk,1,1
