referrer,views_total,views_unique
github.com,571,31
Google,161,56
findaphd.com,18,11
Bing,12,5
ssvlab.github.io,12,2
search.brave.com,7,3
DuckDuckGo,3,3
p.ocmatos.com,3,1
rustfoundation.org,2,2
com.linkedin.android,2,1
