time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-07 00:00:00+00:00,652,114,428,43
2025-11-08 00:00:00+00:00,506,83,237,34
2025-11-09 00:00:00+00:00,412,68,251,38
2025-11-10 00:00:00+00:00,440,83,425,46
2025-11-11 00:00:00+00:00,704,115,632,42
2025-11-12 00:00:00+00:00,415,83,367,44
2025-11-13 00:00:00+00:00,464,98,521,61
2025-11-14 00:00:00+00:00,387,69,212,30
2025-11-15 00:00:00+00:00,367,60,187,42
2025-11-16 00:00:00+00:00,197,56,300,35
2025-11-17 00:00:00+00:00,385,88,502,40
2025-11-18 00:00:00+00:00,223,60,369,60
2025-11-19 00:00:00+00:00,667,113,446,38
2025-11-20 00:00:00+00:00,632,114,506,62
