referrer,views_total,views_unique
github.com,586,17
Google,205,50
ntp.msn.com,104,1
linkedin.com,55,22
Bing,31,9
statics.teams.cdn.office.net,27,3
com.linkedin.android,20,4
ssvlab.github.io,19,13
DuckDuckGo,19,4
cn.bing.com,17,3
