time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-19 00:00:00+00:00,124,34,143,53
2026-01-20 00:00:00+00:00,742,135,352,59
2026-01-21 00:00:00+00:00,265,55,158,41
2026-01-22 00:00:00+00:00,310,59,339,37
2026-01-23 00:00:00+00:00,247,52,178,26
2026-01-24 00:00:00+00:00,658,99,255,26
2026-01-25 00:00:00+00:00,697,130,239,31
2026-01-26 00:00:00+00:00,817,132,561,57
2026-01-27 00:00:00+00:00,355,88,256,67
2026-01-28 00:00:00+00:00,501,111,377,53
2026-01-29 00:00:00+00:00,501,113,252,45
2026-01-30 00:00:00+00:00,316,69,293,35
2026-01-31 00:00:00+00:00,755,120,166,22
2026-02-01 00:00:00+00:00,451,109,349,48
