referrer,views_total,views_unique
github.com,444,15
Google,129,44
ssvlab.github.io,44,14
rustfoundation.org,20,14
linkedin.com,15,3
slashdot.org,12,7
Bing,11,3
cn.bing.com,8,2
perplexity.ai,6,1
m.slashdot.org,5,5
