referrer,views_total,views_unique
github.com,623,14
Google,228,51
ntp.msn.com,122,1
statics.teams.cdn.office.net,25,3
ssvlab.github.io,17,11
Bing,14,9
chatgpt.com,12,6
linkedin.com,9,7
DuckDuckGo,5,3
home.ufam.edu.br,3,1
