referrer,views_total,views_unique
Google,268,71
github.com,149,22
ntp.msn.com,66,2
ssvlab.github.io,63,16
Bing,15,7
search.brave.com,15,4
DuckDuckGo,6,4
Baidu,6,1
yandex.ru,5,3
linkedin.com,4,4
