referrer,views_total,views_unique
github.com,624,25
Google,222,71
ssvlab.github.io,32,12
ntp.msn.com,27,1
DuckDuckGo,23,3
Bing,16,9
com.google.android.gm,9,2
search.brave.com,6,2
mail.google.com,6,1
statics.teams.cdn.office.net,4,3
