referrer,views_total,views_unique
github.com,615,20
Google,178,74
ntp.msn.com,79,1
ssvlab.github.io,22,8
DuckDuckGo,17,7
rustfoundation.org,16,11
linkedin.com,11,5
Bing,10,9
cn.bing.com,9,2
statics.teams.cdn.office.net,6,5
