referrer,views_total,views_unique
github.com,634,33
Google,191,65
ssvlab.github.io,19,3
Bing,16,8
findaphd.com,12,9
search.brave.com,7,2
esbmc.github.io,5,3
p.ocmatos.com,3,1
DuckDuckGo,2,2
rustfoundation.org,2,2
