referrer,views_total,views_unique
github.com,580,18
Google,187,55
ssvlab.github.io,82,11
Bing,23,5
ntp.msn.com,17,2
linkedin.com,8,5
mail.google.com,8,1
DuckDuckGo,6,2
docs.github.com,5,2
statics.teams.cdn.office.net,4,3
