referrer,views_total,views_unique
Google,550,92
github.com,223,21
Baidu,44,1
ssvlab.github.io,41,19
linkedin.com,38,21
ntp.msn.com,26,2
Bing,20,10
search.brave.com,11,1
DuckDuckGo,10,8
stg-tud.github.io,6,4
