referrer,views_total,views_unique
github.com,778,20
Google,200,56
ssvlab.github.io,81,11
ntp.msn.com,30,1
Bing,25,7
linkedin.com,8,4
mail.google.com,8,1
chatgpt.com,7,4
DuckDuckGo,6,2
statics.teams.cdn.office.net,4,3
