referrer,views_total,views_unique
github.com,708,26
Google,191,61
ntp.msn.com,31,1
DuckDuckGo,22,2
ssvlab.github.io,21,10
Bing,15,7
com.google.android.gm,9,2
chatgpt.com,7,4
mail.google.com,6,1
search.brave.com,5,2
