referrer,views_total,views_unique
github.com,954,31
Google,216,78
ssvlab.github.io,26,6
esbmc.github.io,18,8
findaphd.com,10,9
Bing,10,7
rustfoundation.org,8,2
search.brave.com,5,2
DuckDuckGo,4,3
medium.com,4,1
