referrer,views_total,views_unique
github.com,278,21
Google,265,70
ntp.msn.com,59,2
ssvlab.github.io,56,15
Bing,29,9
cn.bing.com,9,3
search.brave.com,8,3
chatgpt.com,7,5
linkedin.com,5,4
yandex.ru,4,2
