referrer,views_total,views_unique
github.com,480,21
Google,217,97
ssvlab.github.io,102,31
ntp.msn.com,100,1
Bing,29,12
statics.teams.cdn.office.net,16,3
cn.bing.com,8,3
linkedin.com,7,6
com.google.android.gm,6,3
DuckDuckGo,6,3
