referrer,views_total,views_unique
github.com,503,19
Google,177,55
ssvlab.github.io,82,10
Bing,17,5
ntp.msn.com,12,2
linkedin.com,8,5
mail.google.com,8,1
DuckDuckGo,6,2
statics.teams.cdn.office.net,5,3
docs.github.com,5,2
