referrer,views_total,views_unique
github.com,533,17
Google,172,49
linkedin.com,63,25
DuckDuckGo,50,5
ntp.msn.com,42,1
Bing,28,8
com.linkedin.android,21,5
ssvlab.github.io,20,14
cn.bing.com,16,2
statics.teams.cdn.office.net,4,2
