referrer,views_total,views_unique
github.com,637,29
Google,270,82
ntp.msn.com,51,1
ssvlab.github.io,46,20
statics.teams.cdn.office.net,31,8
Bing,17,9
DuckDuckGo,13,4
com.google.android.gm,12,2
mail.google.com,10,1
chatgpt.com,6,2
