referrer,views_total,views_unique
github.com,638,35
Google,206,92
ssvlab.github.io,46,7
esbmc.github.io,32,13
findaphd.com,26,15
Bing,24,10
sosy-lab.org,11,3
chatgpt.com,11,2
claude.ai,7,1
famaf.aulavirtual.unc.edu.ar,4,2
