referrer,views_total,views_unique
github.com,841,32
Google,204,74
esbmc.github.io,19,9
findaphd.com,16,12
ssvlab.github.io,15,5
chatgpt.com,12,2
Bing,9,6
rustfoundation.org,8,2
DuckDuckGo,5,4
search.brave.com,5,2
