referrer,views_total,views_unique
github.com,420,16
Google,119,43
ntp.msn.com,21,1
cslab-cms.nju.edu.cn,7,5
Bing,7,4
search.brave.com,5,4
rustfoundation.org,3,3
DuckDuckGo,2,2
app.codacy.com,2,1
abhinavke.dev,1,1
