referrer,views_total,views_unique
Google,588,99
github.com,293,19
Baidu,44,1
linkedin.com,41,25
ntp.msn.com,34,2
ssvlab.github.io,28,16
Bing,21,11
chatgpt.com,11,7
search.brave.com,11,1
DuckDuckGo,9,7
