referrer,views_total,views_unique
github.com,224,8
Google,48,17
ssvlab.github.io,14,8
rustfoundation.org,8,7
Bing,2,1
DuckDuckGo,2,1
statics.teams.cdn.office.net,1,1
linkedin.com,1,1
