referrer,views_total,views_unique
github.com,438,23
Google,197,76
ntp.msn.com,32,1
Bing,24,11
ssvlab.github.io,13,3
statics.teams.cdn.office.net,13,3
findaphd.com,9,6
rustfoundation.org,4,4
app.codacy.com,4,1
chatgpt.com,3,2
