time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,15908,300,412,25
2026-09-06 00:00:00+00:00,1014,142,327,43
2026-09-07 00:00:00+00:00,1801,202,423,56
2026-09-08 00:00:00+00:00,770,135,337,44
2026-09-09 00:00:00+00:00,571,72,327,57
2026-09-10 00:00:00+00:00,1259,176,287,41
2026-09-11 00:00:00+00:00,21581,249,245,44
2026-09-12 00:00:00+00:00,1197,181,160,66
2026-09-13 00:00:00+00:00,921,179,155,57
2026-09-14 00:00:00+00:00,1805,255,345,105
2026-09-15 00:00:00+00:00,41401,360,469,99
2026-09-16 00:00:00+00:00,1963,290,358,83
2026-09-17 00:00:00+00:00,7382,245,237,88
2026-09-18 00:00:00+00:00,1079,446,279,94
