referrer,views_total,views_unique
github.com,502,26
Google,229,72
ssvlab.github.io,50,20
ntp.msn.com,33,1
DuckDuckGo,24,3
Bing,15,8
statics.teams.cdn.office.net,14,6
com.google.android.gm,11,2
search.brave.com,8,2
mail.google.com,6,1
