referrer,views_total,views_unique
github.com,530,18
Google,184,58
ssvlab.github.io,81,9
Bing,17,5
ntp.msn.com,16,2
mail.google.com,8,1
linkedin.com,7,5
DuckDuckGo,6,2
statics.teams.cdn.office.net,5,3
docs.github.com,5,2
