referrer,views_total,views_unique
github.com,281,10
Google,52,18
ssvlab.github.io,19,11
rustfoundation.org,8,7
Bing,6,2
linkedin.com,3,2
statics.teams.cdn.office.net,3,2
DuckDuckGo,2,1
medium.com,1,1
