referrer,views_total,views_unique
Google,563,94
github.com,210,23
Baidu,44,1
ssvlab.github.io,39,18
linkedin.com,37,22
ntp.msn.com,30,2
Bing,23,11
DuckDuckGo,11,9
search.brave.com,11,1
chatgpt.com,7,6
