referrer,views_total,views_unique
github.com,668,14
Google,225,58
ntp.msn.com,130,1
statics.teams.cdn.office.net,25,3
ssvlab.github.io,19,11
Bing,18,11
chatgpt.com,12,6
linkedin.com,9,7
mail.google.com,3,1
DuckDuckGo,2,2
