referrer,views_total,views_unique
github.com,436,24
Google,204,80
ntp.msn.com,32,1
Bing,27,13
ssvlab.github.io,16,5
findaphd.com,13,9
statics.teams.cdn.office.net,13,3
chatgpt.com,11,4
app.codacy.com,4,1
model-checking.github.io,3,2
