referrer,views_total,views_unique
github.com,565,21
Google,174,70
ntp.msn.com,76,1
ssvlab.github.io,42,9
linkedin.com,22,5
rustfoundation.org,18,13
DuckDuckGo,14,7
Bing,9,8
slashdot.org,9,4
cn.bing.com,9,2
