referrer,views_total,views_unique
github.com,585,23
Google,219,76
ntp.msn.com,49,1
ssvlab.github.io,43,20
statics.teams.cdn.office.net,31,8
Bing,14,7
com.google.android.gm,12,2
chatgpt.com,8,4
search.brave.com,6,1
mail.google.com,6,1
