url_path,views_total,views_unique
/esbmc/esbmc,646,197
/esbmc/esbmc/pulls,357,17
/esbmc/esbmc/issues,146,19
/esbmc/esbmc/commits/master,74,5
/esbmc/esbmc/actions,71,5
/esbmc/esbmc/pull/7665,62,3
/esbmc/esbmc/pulls/lucasccordeiro,54,1
/esbmc/esbmc/actions/workflows/benchexec.yml,47,1
/esbmc/esbmc/pull/7479,42,3
/esbmc/esbmc/pull/7667,41,4
