referrer,views_total,views_unique
github.com,265,23
Google,260,67
ntp.msn.com,48,2
ssvlab.github.io,37,15
learn-eu-central-1-prod-fleet01-xythos.content.blackboardcdn.com,15,2
Bing,14,5
Baidu,12,3
linkedin.com,9,7
search.brave.com,9,3
DuckDuckGo,7,5
