referrer,views_total,views_unique
github.com,912,32
Google,204,76
esbmc.github.io,18,8
ssvlab.github.io,15,5
findaphd.com,14,10
chatgpt.com,12,2
Bing,9,6
rustfoundation.org,8,2
search.brave.com,5,2
DuckDuckGo,4,3
