referrer,views_total,views_unique
github.com,281,27
Google,269,74
statics.teams.cdn.office.net,25,4
Bing,22,14
ntp.msn.com,19,1
ssvlab.github.io,18,11
chatgpt.com,9,1
linkedin.com,8,7
mail.google.com,8,2
chatgpt.yxflow.xyz,8,1
