referrer,views_total,views_unique
github.com,591,19
Google,202,51
ntp.msn.com,100,1
linkedin.com,59,25
Bing,33,10
DuckDuckGo,27,4
statics.teams.cdn.office.net,27,3
ssvlab.github.io,23,15
com.linkedin.android,21,5
cn.bing.com,16,2
