referrer,views_total,views_unique
github.com,292,22
Google,290,69
ssvlab.github.io,60,17
ntp.msn.com,60,2
Bing,32,11
cn.bing.com,9,3
chatgpt.com,7,5
linkedin.com,7,4
search.brave.com,7,2
DuckDuckGo,4,4
