referrer,views_total,views_unique
github.com,400,66
Google,189,81
Bing,34,10
DuckDuckGo,16,7
github-com.btglss.net,6,6
chatgpt.com,6,2
esbmc.github.io,4,3
teams.public.onecdn.static.microsoft,3,3
rustfoundation.org,2,2
search.brave.com,2,2
