referrer,views_total,views_unique
github.com,588,20
Google,154,61
ssvlab.github.io,53,18
rustfoundation.org,26,19
linkedin.com,15,3
Bing,13,5
slashdot.org,12,7
statics.teams.cdn.office.net,9,6
cn.bing.com,8,2
DuckDuckGo,7,5
